date,trend_value,category,country 
2021-10-24,60,Hogar y decoración de interiores,IT
2021-10-31,67,Hogar y decoración de interiores,IT
2021-11-07,68,Hogar y decoración de interiores,IT
2021-11-14,70,Hogar y decoración de interiores,IT
2021-11-21,68,Hogar y decoración de interiores,IT
2021-11-28,66,Hogar y decoración de interiores,IT
2021-12-05,65,Hogar y decoración de interiores,IT
2021-12-12,57,Hogar y decoración de interiores,IT
2021-12-19,50,Hogar y decoración de interiores,IT
2021-12-26,51,Hogar y decoración de interiores,IT
2022-01-02,54,Hogar y decoración de interiores,IT
2022-01-09,53,Hogar y decoración de interiores,IT
2022-01-16,52,Hogar y decoración de interiores,IT
2022-01-23,51,Hogar y decoración de interiores,IT
2022-01-30,51,Hogar y decoración de interiores,IT
2022-02-06,51,Hogar y decoración de interiores,IT
2022-02-13,52,Hogar y decoración de interiores,IT
2022-02-20,47,Hogar y decoración de interiores,IT
2022-02-27,48,Hogar y decoración de interiores,IT
2022-03-06,47,Hogar y decoración de interiores,IT
2022-03-13,47,Hogar y decoración de interiores,IT
2022-03-20,48,Hogar y decoración de interiores,IT
2022-03-27,48,Hogar y decoración de interiores,IT
2022-04-03,47,Hogar y decoración de interiores,IT
2022-04-10,46,Hogar y decoración de interiores,IT
2022-04-17,42,Hogar y decoración de interiores,IT
2022-04-24,45,Hogar y decoración de interiores,IT
2022-05-01,45,Hogar y decoración de interiores,IT
2022-05-08,46,Hogar y decoración de interiores,IT
2017-05-21,48,Jardinería y ajardinamiento,IT
2017-05-28,44,Jardinería y ajardinamiento,IT
2017-06-04,42,Jardinería y ajardinamiento,IT
2017-06-11,39,Jardinería y ajardinamiento,IT
2017-06-18,36,Jardinería y ajardinamiento,IT
2017-06-25,34,Jardinería y ajardinamiento,IT
2017-07-02,33,Jardinería y ajardinamiento,IT
2017-07-09,33,Jardinería y ajardinamiento,IT
2017-07-16,32,Jardinería y ajardinamiento,IT
2017-07-23,32,Jardinería y ajardinamiento,IT
2017-07-30,30,Jardinería y ajardinamiento,IT
2017-08-06,29,Jardinería y ajardinamiento,IT
2017-08-13,30,Jardinería y ajardinamiento,IT
2017-08-20,32,Jardinería y ajardinamiento,IT
2017-08-27,35,Jardinería y ajardinamiento,IT
2017-09-03,35,Jardinería y ajardinamiento,IT
2017-09-10,34,Jardinería y ajardinamiento,IT
2017-09-17,33,Jardinería y ajardinamiento,IT
2017-09-24,36,Jardinería y ajardinamiento,IT
2017-10-01,34,Jardinería y ajardinamiento,IT
2017-10-08,35,Jardinería y ajardinamiento,IT
2017-10-15,37,Jardinería y ajardinamiento,IT
2017-10-22,31,Jardinería y ajardinamiento,IT
2017-10-29,32,Jardinería y ajardinamiento,IT
2017-11-05,31,Jardinería y ajardinamiento,IT
2017-11-12,29,Jardinería y ajardinamiento,IT
2017-11-19,28,Jardinería y ajardinamiento,IT
2017-11-26,27,Jardinería y ajardinamiento,IT
2017-12-03,27,Jardinería y ajardinamiento,IT
2017-12-10,26,Jardinería y ajardinamiento,IT
2017-12-17,25,Jardinería y ajardinamiento,IT
2017-12-24,26,Jardinería y ajardinamiento,IT
2017-12-31,24,Jardinería y ajardinamiento,IT
2018-01-07,28,Jardinería y ajardinamiento,IT
2018-01-14,29,Jardinería y ajardinamiento,IT
2018-01-21,30,Jardinería y ajardinamiento,IT
2018-01-28,30,Jardinería y ajardinamiento,IT
2018-02-04,31,Jardinería y ajardinamiento,IT
2018-02-11,31,Jardinería y ajardinamiento,IT
2018-02-18,33,Jardinería y ajardinamiento,IT
2018-02-25,30,Jardinería y ajardinamiento,IT
2018-03-04,53,Jardinería y ajardinamiento,IT
2018-03-11,40,Jardinería y ajardinamiento,IT
2018-03-18,41,Jardinería y ajardinamiento,IT
2018-03-25,47,Jardinería y ajardinamiento,IT
2018-04-01,55,Jardinería y ajardinamiento,IT
2018-04-08,58,Jardinería y ajardinamiento,IT
2018-04-15,67,Jardinería y ajardinamiento,IT
2018-04-22,68,Jardinería y ajardinamiento,IT
2018-04-29,64,Jardinería y ajardinamiento,IT
2018-05-06,63,Jardinería y ajardinamiento,IT
2018-05-13,58,Jardinería y ajardinamiento,IT
2018-05-20,55,Jardinería y ajardinamiento,IT
2018-05-27,52,Jardinería y ajardinamiento,IT
2018-06-03,51,Jardinería y ajardinamiento,IT
2018-06-10,46,Jardinería y ajardinamiento,IT
2018-06-17,42,Jardinería y ajardinamiento,IT
2018-06-24,42,Jardinería y ajardinamiento,IT
2018-07-01,38,Jardinería y ajardinamiento,IT
2018-07-08,39,Jardinería y ajardinamiento,IT
2018-07-15,37,Jardinería y ajardinamiento,IT
2018-07-22,37,Jardinería y ajardinamiento,IT
2018-07-29,33,Jardinería y ajardinamiento,IT
2018-08-05,33,Jardinería y ajardinamiento,IT
2018-08-12,30,Jardinería y ajardinamiento,IT
2018-08-19,35,Jardinería y ajardinamiento,IT
2018-08-26,38,Jardinería y ajardinamiento,IT
2018-09-02,41,Jardinería y ajardinamiento,IT
2018-09-09,40,Jardinería y ajardinamiento,IT
2018-09-16,39,Jardinería y ajardinamiento,IT
2018-09-23,38,Jardinería y ajardinamiento,IT
2018-09-30,36,Jardinería y ajardinamiento,IT
2018-10-07,37,Jardinería y ajardinamiento,IT
2018-10-14,37,Jardinería y ajardinamiento,IT
2018-10-21,34,Jardinería y ajardinamiento,IT
2018-10-28,32,Jardinería y ajardinamiento,IT
2018-11-04,32,Jardinería y ajardinamiento,IT
2018-11-11,33,Jardinería y ajardinamiento,IT
2018-11-18,30,Jardinería y ajardinamiento,IT
2018-11-25,29,Jardinería y ajardinamiento,IT
2018-12-02,32,Jardinería y ajardinamiento,IT
2018-12-09,28,Jardinería y ajardinamiento,IT
2018-12-16,26,Jardinería y ajardinamiento,IT
2018-12-23,28,Jardinería y ajardinamiento,IT
2018-12-30,29,Jardinería y ajardinamiento,IT
2019-01-06,27,Jardinería y ajardinamiento,IT
2019-01-13,29,Jardinería y ajardinamiento,IT
2019-01-20,28,Jardinería y ajardinamiento,IT
2019-01-27,29,Jardinería y ajardinamiento,IT
2019-02-03,30,Jardinería y ajardinamiento,IT
2019-02-10,40,Jardinería y ajardinamiento,IT
2019-02-17,43,Jardinería y ajardinamiento,IT
2019-02-24,47,Jardinería y ajardinamiento,IT
2019-03-03,71,Jardinería y ajardinamiento,IT
2019-03-10,55,Jardinería y ajardinamiento,IT
2019-03-17,61,Jardinería y ajardinamiento,IT
2019-03-24,64,Jardinería y ajardinamiento,IT
2019-03-31,60,Jardinería y ajardinamiento,IT
2019-04-07,57,Jardinería y ajardinamiento,IT
2019-04-14,56,Jardinería y ajardinamiento,IT
2019-04-21,63,Jardinería y ajardinamiento,IT
2019-04-28,64,Jardinería y ajardinamiento,IT
2019-05-05,58,Jardinería y ajardinamiento,IT
2019-05-12,57,Jardinería y ajardinamiento,IT
2019-05-19,57,Jardinería y ajardinamiento,IT
2019-05-26,53,Jardinería y ajardinamiento,IT
2019-06-02,55,Jardinería y ajardinamiento,IT
2019-06-09,50,Jardinería y ajardinamiento,IT
2019-06-16,47,Jardinería y ajardinamiento,IT
2019-06-23,42,Jardinería y ajardinamiento,IT
2019-06-30,40,Jardinería y ajardinamiento,IT
2019-07-07,38,Jardinería y ajardinamiento,IT
2019-07-14,40,Jardinería y ajardinamiento,IT
2019-07-21,40,Jardinería y ajardinamiento,IT
2019-07-28,39,Jardinería y ajardinamiento,IT
2019-08-04,40,Jardinería y ajardinamiento,IT
2019-08-11,37,Jardinería y ajardinamiento,IT
2019-08-18,38,Jardinería y ajardinamiento,IT
2019-08-25,39,Jardinería y ajardinamiento,IT
2019-09-01,45,Jardinería y ajardinamiento,IT
2019-09-08,45,Jardinería y ajardinamiento,IT
2019-09-15,43,Jardinería y ajardinamiento,IT
2019-09-22,41,Jardinería y ajardinamiento,IT
2019-09-29,42,Jardinería y ajardinamiento,IT
2019-10-06,40,Jardinería y ajardinamiento,IT
2019-10-13,40,Jardinería y ajardinamiento,IT
2019-10-20,40,Jardinería y ajardinamiento,IT
2019-10-27,40,Jardinería y ajardinamiento,IT
2019-11-03,34,Jardinería y ajardinamiento,IT
2019-11-10,32,Jardinería y ajardinamiento,IT
2019-11-17,32,Jardinería y ajardinamiento,IT
2019-11-24,30,Jardinería y ajardinamiento,IT
2019-12-01,33,Jardinería y ajardinamiento,IT
2019-12-08,27,Jardinería y ajardinamiento,IT
2019-12-15,27,Jardinería y ajardinamiento,IT
2019-12-22,29,Jardinería y ajardinamiento,IT
2019-12-29,27,Jardinería y ajardinamiento,IT
2020-01-05,29,Jardinería y ajardinamiento,IT
2020-01-12,32,Jardinería y ajardinamiento,IT
2020-01-19,31,Jardinería y ajardinamiento,IT
2020-01-26,34,Jardinería y ajardinamiento,IT
2020-02-02,35,Jardinería y ajardinamiento,IT
2020-02-09,42,Jardinería y ajardinamiento,IT
2020-02-16,43,Jardinería y ajardinamiento,IT
2020-02-23,43,Jardinería y ajardinamiento,IT
2020-03-01,51,Jardinería y ajardinamiento,IT
2020-03-08,53,Jardinería y ajardinamiento,IT
2020-03-15,58,Jardinería y ajardinamiento,IT
2020-03-22,53,Jardinería y ajardinamiento,IT
2020-03-29,68,Jardinería y ajardinamiento,IT
2020-04-05,93,Jardinería y ajardinamiento,IT
2020-04-12,90,Jardinería y ajardinamiento,IT
2020-04-19,93,Jardinería y ajardinamiento,IT
2020-04-26,95,Jardinería y ajardinamiento,IT
2020-05-03,100,Jardinería y ajardinamiento,IT
2020-05-10,95,Jardinería y ajardinamiento,IT
2020-05-17,86,Jardinería y ajardinamiento,IT
2020-05-24,83,Jardinería y ajardinamiento,IT
2020-05-31,77,Jardinería y ajardinamiento,IT
2020-06-07,67,Jardinería y ajardinamiento,IT
2020-06-14,67,Jardinería y ajardinamiento,IT
2020-06-21,62,Jardinería y ajardinamiento,IT
2020-06-28,56,Jardinería y ajardinamiento,IT
2020-07-05,53,Jardinería y ajardinamiento,IT
2020-07-12,52,Jardinería y ajardinamiento,IT
2020-07-19,54,Jardinería y ajardinamiento,IT
2020-07-26,47,Jardinería y ajardinamiento,IT
2020-08-02,45,Jardinería y ajardinamiento,IT
2020-08-09,44,Jardinería y ajardinamiento,IT
2020-08-16,46,Jardinería y ajardinamiento,IT
2020-08-23,48,Jardinería y ajardinamiento,IT
2020-08-30,49,Jardinería y ajardinamiento,IT
2020-09-06,51,Jardinería y ajardinamiento,IT
2020-09-13,49,Jardinería y ajardinamiento,IT
2020-09-20,44,Jardinería y ajardinamiento,IT
2020-09-27,49,Jardinería y ajardinamiento,IT
2020-10-04,44,Jardinería y ajardinamiento,IT
2020-10-11,43,Jardinería y ajardinamiento,IT
2020-10-18,42,Jardinería y ajardinamiento,IT
2020-10-25,42,Jardinería y ajardinamiento,IT
2020-11-01,41,Jardinería y ajardinamiento,IT
2020-11-08,47,Jardinería y ajardinamiento,IT
2020-11-15,49,Jardinería y ajardinamiento,IT
2020-11-22,49,Jardinería y ajardinamiento,IT
2020-11-29,42,Jardinería y ajardinamiento,IT
2020-12-06,40,Jardinería y ajardinamiento,IT
2020-12-13,35,Jardinería y ajardinamiento,IT
2020-12-20,35,Jardinería y ajardinamiento,IT
2020-12-27,43,Jardinería y ajardinamiento,IT
2021-01-03,40,Jardinería y ajardinamiento,IT
2021-01-10,38,Jardinería y ajardinamiento,IT
2021-01-17,39,Jardinería y ajardinamiento,IT
2021-01-24,42,Jardinería y ajardinamiento,IT
2021-01-31,45,Jardinería y ajardinamiento,IT
2021-02-07,47,Jardinería y ajardinamiento,IT
2021-02-14,50,Jardinería y ajardinamiento,IT
2021-02-21,66,Jardinería y ajardinamiento,IT
2021-02-28,73,Jardinería y ajardinamiento,IT
2021-03-07,95,Jardinería y ajardinamiento,IT
2021-03-14,77,Jardinería y ajardinamiento,IT
2021-03-21,85,Jardinería y ajardinamiento,IT
2021-03-28,92,Jardinería y ajardinamiento,IT
2021-04-04,79,Jardinería y ajardinamiento,IT
2021-04-11,78,Jardinería y ajardinamiento,IT
2021-04-18,83,Jardinería y ajardinamiento,IT
2021-04-25,82,Jardinería y ajardinamiento,IT
2021-05-02,86,Jardinería y ajardinamiento,IT
2021-05-09,77,Jardinería y ajardinamiento,IT
2021-05-16,73,Jardinería y ajardinamiento,IT
2021-05-23,70,Jardinería y ajardinamiento,IT
2021-05-30,73,Jardinería y ajardinamiento,IT
2021-06-06,61,Jardinería y ajardinamiento,IT
2021-06-13,59,Jardinería y ajardinamiento,IT
2021-06-20,54,Jardinería y ajardinamiento,IT
2021-06-27,50,Jardinería y ajardinamiento,IT
2021-07-04,50,Jardinería y ajardinamiento,IT
2021-07-11,47,Jardinería y ajardinamiento,IT
2021-07-18,48,Jardinería y ajardinamiento,IT
2021-07-25,44,Jardinería y ajardinamiento,IT
2021-08-01,42,Jardinería y ajardinamiento,IT
2021-08-08,43,Jardinería y ajardinamiento,IT
2021-08-15,45,Jardinería y ajardinamiento,IT
2021-08-22,48,Jardinería y ajardinamiento,IT
2021-08-29,48,Jardinería y ajardinamiento,IT
2021-09-05,49,Jardinería y ajardinamiento,IT
2021-09-12,49,Jardinería y ajardinamiento,IT
2021-09-19,48,Jardinería y ajardinamiento,IT
2021-09-26,45,Jardinería y ajardinamiento,IT
2021-10-03,43,Jardinería y ajardinamiento,IT
2021-10-10,41,Jardinería y ajardinamiento,IT
2021-10-17,42,Jardinería y ajardinamiento,IT
2021-10-24,37,Jardinería y ajardinamiento,IT
2021-10-31,37,Jardinería y ajardinamiento,IT
2021-11-07,36,Jardinería y ajardinamiento,IT
2021-11-14,38,Jardinería y ajardinamiento,IT
2021-11-21,36,Jardinería y ajardinamiento,IT
2021-11-28,31,Jardinería y ajardinamiento,IT
2021-12-05,30,Jardinería y ajardinamiento,IT
2021-12-12,28,Jardinería y ajardinamiento,IT
2021-12-19,25,Jardinería y ajardinamiento,IT
2021-12-26,25,Jardinería y ajardinamiento,IT
2022-01-02,26,Jardinería y ajardinamiento,IT
2022-01-09,29,Jardinería y ajardinamiento,IT
2022-01-16,31,Jardinería y ajardinamiento,IT
2022-01-23,30,Jardinería y ajardinamiento,IT
2022-01-30,32,Jardinería y ajardinamiento,IT
2022-02-06,33,Jardinería y ajardinamiento,IT
2022-02-13,37,Jardinería y ajardinamiento,IT
2022-02-20,33,Jardinería y ajardinamiento,IT
2022-02-27,34,Jardinería y ajardinamiento,IT
2022-03-06,54,Jardinería y ajardinamiento,IT
2022-03-13,40,Jardinería y ajardinamiento,IT
2022-03-20,49,Jardinería y ajardinamiento,IT
2022-03-27,48,Jardinería y ajardinamiento,IT
2022-04-03,59,Jardinería y ajardinamiento,IT
2022-04-10,54,Jardinería y ajardinamiento,IT
2022-04-17,51,Jardinería y ajardinamiento,IT
2022-04-24,57,Jardinería y ajardinamiento,IT
2022-05-01,57,Jardinería y ajardinamiento,IT
2022-05-08,56,Jardinería y ajardinamiento,IT
2017-05-21,34,"Piscinas, balnearios y spas",IT
2017-05-28,61,"Piscinas, balnearios y spas",IT
2017-06-04,49,"Piscinas, balnearios y spas",IT
2017-06-11,78,"Piscinas, balnearios y spas",IT
2017-06-18,82,"Piscinas, balnearios y spas",IT
2017-06-25,51,"Piscinas, balnearios y spas",IT
2017-07-02,63,"Piscinas, balnearios y spas",IT
2017-07-09,60,"Piscinas, balnearios y spas",IT
2017-07-16,54,"Piscinas, balnearios y spas",IT
2017-07-23,48,"Piscinas, balnearios y spas",IT
2017-07-30,68,"Piscinas, balnearios y spas",IT
2017-08-06,47,"Piscinas, balnearios y spas",IT
2017-08-13,45,"Piscinas, balnearios y spas",IT
2017-08-20,40,"Piscinas, balnearios y spas",IT
2017-08-27,40,"Piscinas, balnearios y spas",IT
2017-09-03,34,"Piscinas, balnearios y spas",IT
2017-09-10,32,"Piscinas, balnearios y spas",IT
2017-09-17,29,"Piscinas, balnearios y spas",IT
2017-09-24,27,"Piscinas, balnearios y spas",IT
2017-10-01,26,"Piscinas, balnearios y spas",IT
2017-10-08,24,"Piscinas, balnearios y spas",IT
2017-10-15,24,"Piscinas, balnearios y spas",IT
2017-10-22,22,"Piscinas, balnearios y spas",IT
2017-10-29,23,"Piscinas, balnearios y spas",IT
2017-11-05,22,"Piscinas, balnearios y spas",IT
2017-11-12,22,"Piscinas, balnearios y spas",IT
2017-11-19,22,"Piscinas, balnearios y spas",IT
2017-11-26,22,"Piscinas, balnearios y spas",IT
2017-12-03,21,"Piscinas, balnearios y spas",IT
2017-12-10,20,"Piscinas, balnearios y spas",IT
2017-12-17,20,"Piscinas, balnearios y spas",IT
2017-12-24,22,"Piscinas, balnearios y spas",IT
2017-12-31,23,"Piscinas, balnearios y spas",IT
2018-01-07,25,"Piscinas, balnearios y spas",IT
2018-01-14,24,"Piscinas, balnearios y spas",IT
2018-01-21,25,"Piscinas, balnearios y spas",IT
2018-01-28,23,"Piscinas, balnearios y spas",IT
2018-02-04,23,"Piscinas, balnearios y spas",IT
2018-02-11,24,"Piscinas, balnearios y spas",IT
2018-02-18,24,"Piscinas, balnearios y spas",IT
2018-02-25,23,"Piscinas, balnearios y spas",IT
2018-03-04,23,"Piscinas, balnearios y spas",IT
2018-03-11,25,"Piscinas, balnearios y spas",IT
2018-03-18,24,"Piscinas, balnearios y spas",IT
2018-03-25,24,"Piscinas, balnearios y spas",IT
2018-04-01,24,"Piscinas, balnearios y spas",IT
2018-04-08,24,"Piscinas, balnearios y spas",IT
2018-04-15,25,"Piscinas, balnearios y spas",IT
2018-04-22,27,"Piscinas, balnearios y spas",IT
2018-04-29,27,"Piscinas, balnearios y spas",IT
2018-05-06,26,"Piscinas, balnearios y spas",IT
2018-05-13,25,"Piscinas, balnearios y spas",IT
2018-05-20,30,"Piscinas, balnearios y spas",IT
2018-05-27,40,"Piscinas, balnearios y spas",IT
2018-06-03,49,"Piscinas, balnearios y spas",IT
2018-06-10,59,"Piscinas, balnearios y spas",IT
2018-06-17,64,"Piscinas, balnearios y spas",IT
2018-06-24,61,"Piscinas, balnearios y spas",IT
2018-07-01,71,"Piscinas, balnearios y spas",IT
2018-07-08,68,"Piscinas, balnearios y spas",IT
2018-07-15,60,"Piscinas, balnearios y spas",IT
2018-07-22,62,"Piscinas, balnearios y spas",IT
2018-07-29,71,"Piscinas, balnearios y spas",IT
2018-08-05,62,"Piscinas, balnearios y spas",IT
2018-08-12,47,"Piscinas, balnearios y spas",IT
2018-08-19,41,"Piscinas, balnearios y spas",IT
2018-08-26,36,"Piscinas, balnearios y spas",IT
2018-09-02,37,"Piscinas, balnearios y spas",IT
2018-09-09,34,"Piscinas, balnearios y spas",IT
2018-09-16,30,"Piscinas, balnearios y spas",IT
2018-09-23,27,"Piscinas, balnearios y spas",IT
2018-09-30,25,"Piscinas, balnearios y spas",IT
2018-10-07,25,"Piscinas, balnearios y spas",IT
2018-10-14,24,"Piscinas, balnearios y spas",IT
2018-10-21,22,"Piscinas, balnearios y spas",IT
2018-10-28,26,"Piscinas, balnearios y spas",IT
2018-11-04,22,"Piscinas, balnearios y spas",IT
2018-11-11,23,"Piscinas, balnearios y spas",IT
2018-11-18,23,"Piscinas, balnearios y spas",IT
2018-11-25,21,"Piscinas, balnearios y spas",IT
2018-12-02,23,"Piscinas, balnearios y spas",IT
2018-12-09,21,"Piscinas, balnearios y spas",IT
2018-12-16,21,"Piscinas, balnearios y spas",IT
2018-12-23,23,"Piscinas, balnearios y spas",IT
2018-12-30,25,"Piscinas, balnearios y spas",IT
2019-01-06,24,"Piscinas, balnearios y spas",IT
2019-01-13,24,"Piscinas, balnearios y spas",IT
2019-01-20,23,"Piscinas, balnearios y spas",IT
2019-01-27,24,"Piscinas, balnearios y spas",IT
2019-02-03,23,"Piscinas, balnearios y spas",IT
2019-02-10,23,"Piscinas, balnearios y spas",IT
2019-02-17,24,"Piscinas, balnearios y spas",IT
2019-02-24,23,"Piscinas, balnearios y spas",IT
2019-03-03,23,"Piscinas, balnearios y spas",IT
2019-03-10,22,"Piscinas, balnearios y spas",IT
2019-03-17,23,"Piscinas, balnearios y spas",IT
2019-03-24,24,"Piscinas, balnearios y spas",IT
2019-03-31,23,"Piscinas, balnearios y spas",IT
2019-04-07,23,"Piscinas, balnearios y spas",IT
2019-04-14,25,"Piscinas, balnearios y spas",IT
2019-04-21,25,"Piscinas, balnearios y spas",IT
2019-04-28,25,"Piscinas, balnearios y spas",IT
2019-05-05,26,"Piscinas, balnearios y spas",IT
2019-05-12,25,"Piscinas, balnearios y spas",IT
2019-05-19,27,"Piscinas, balnearios y spas",IT
2019-05-26,31,"Piscinas, balnearios y spas",IT
2019-06-02,54,"Piscinas, balnearios y spas",IT
2019-06-09,68,"Piscinas, balnearios y spas",IT
2019-06-16,76,"Piscinas, balnearios y spas",IT
2019-06-23,100,"Piscinas, balnearios y spas",IT
2019-06-30,87,"Piscinas, balnearios y spas",IT
2019-07-07,64,"Piscinas, balnearios y spas",IT
2019-07-14,56,"Piscinas, balnearios y spas",IT
2019-07-21,68,"Piscinas, balnearios y spas",IT
2019-07-28,56,"Piscinas, balnearios y spas",IT
2019-08-04,57,"Piscinas, balnearios y spas",IT
2019-08-11,60,"Piscinas, balnearios y spas",IT
2019-08-18,42,"Piscinas, balnearios y spas",IT
2019-08-25,40,"Piscinas, balnearios y spas",IT
2019-09-01,39,"Piscinas, balnearios y spas",IT
2019-09-08,32,"Piscinas, balnearios y spas",IT
2019-09-15,30,"Piscinas, balnearios y spas",IT
2019-09-22,27,"Piscinas, balnearios y spas",IT
2019-09-29,26,"Piscinas, balnearios y spas",IT
2019-10-06,24,"Piscinas, balnearios y spas",IT
2019-10-13,23,"Piscinas, balnearios y spas",IT
2019-10-20,22,"Piscinas, balnearios y spas",IT
2019-10-27,24,"Piscinas, balnearios y spas",IT
2019-11-03,22,"Piscinas, balnearios y spas",IT
2019-11-10,22,"Piscinas, balnearios y spas",IT
2019-11-17,22,"Piscinas, balnearios y spas",IT
2019-11-24,22,"Piscinas, balnearios y spas",IT
2019-12-01,21,"Piscinas, balnearios y spas",IT
2019-12-08,20,"Piscinas, balnearios y spas",IT
2019-12-15,20,"Piscinas, balnearios y spas",IT
2019-12-22,22,"Piscinas, balnearios y spas",IT
2019-12-29,24,"Piscinas, balnearios y spas",IT
2020-01-05,24,"Piscinas, balnearios y spas",IT
2020-01-12,24,"Piscinas, balnearios y spas",IT
2020-01-19,23,"Piscinas, balnearios y spas",IT
2020-01-26,23,"Piscinas, balnearios y spas",IT
2020-02-02,22,"Piscinas, balnearios y spas",IT
2020-02-09,22,"Piscinas, balnearios y spas",IT
2020-02-16,23,"Piscinas, balnearios y spas",IT
2020-02-23,27,"Piscinas, balnearios y spas",IT
2020-03-01,28,"Piscinas, balnearios y spas",IT
2020-03-08,18,"Piscinas, balnearios y spas",IT
2020-03-15,15,"Piscinas, balnearios y spas",IT
2020-03-22,16,"Piscinas, balnearios y spas",IT
2020-03-29,17,"Piscinas, balnearios y spas",IT
2020-04-05,22,"Piscinas, balnearios y spas",IT
2020-04-12,29,"Piscinas, balnearios y spas",IT
2020-04-19,29,"Piscinas, balnearios y spas",IT
2020-04-26,33,"Piscinas, balnearios y spas",IT
2020-05-03,41,"Piscinas, balnearios y spas",IT
2020-05-10,46,"Piscinas, balnearios y spas",IT
2020-05-17,53,"Piscinas, balnearios y spas",IT
2020-05-24,70,"Piscinas, balnearios y spas",IT
2020-05-31,66,"Piscinas, balnearios y spas",IT
2020-06-07,54,"Piscinas, balnearios y spas",IT
2020-06-14,60,"Piscinas, balnearios y spas",IT
2020-06-21,95,"Piscinas, balnearios y spas",IT
2020-06-28,97,"Piscinas, balnearios y spas",IT
2020-07-05,88,"Piscinas, balnearios y spas",IT
2020-07-12,65,"Piscinas, balnearios y spas",IT
2020-07-19,70,"Piscinas, balnearios y spas",IT
2020-07-26,73,"Piscinas, balnearios y spas",IT
2020-08-02,58,"Piscinas, balnearios y spas",IT
2020-08-09,66,"Piscinas, balnearios y spas",IT
2020-08-16,58,"Piscinas, balnearios y spas",IT
2020-08-23,46,"Piscinas, balnearios y spas",IT
2020-08-30,34,"Piscinas, balnearios y spas",IT
2020-09-06,33,"Piscinas, balnearios y spas",IT
2020-09-13,28,"Piscinas, balnearios y spas",IT
2020-09-20,26,"Piscinas, balnearios y spas",IT
2020-09-27,23,"Piscinas, balnearios y spas",IT
2020-10-04,21,"Piscinas, balnearios y spas",IT
2020-10-11,22,"Piscinas, balnearios y spas",IT
2020-10-18,22,"Piscinas, balnearios y spas",IT
2020-10-25,21,"Piscinas, balnearios y spas",IT
2020-11-01,15,"Piscinas, balnearios y spas",IT
2020-11-08,17,"Piscinas, balnearios y spas",IT
2020-11-15,17,"Piscinas, balnearios y spas",IT
2020-11-22,16,"Piscinas, balnearios y spas",IT
2020-11-29,15,"Piscinas, balnearios y spas",IT
2020-12-06,16,"Piscinas, balnearios y spas",IT
2020-12-13,14,"Piscinas, balnearios y spas",IT
2020-12-20,14,"Piscinas, balnearios y spas",IT
2020-12-27,17,"Piscinas, balnearios y spas",IT
2021-01-03,17,"Piscinas, balnearios y spas",IT
2021-01-10,17,"Piscinas, balnearios y spas",IT
2021-01-17,16,"Piscinas, balnearios y spas",IT
2021-01-24,16,"Piscinas, balnearios y spas",IT
2021-01-31,18,"Piscinas, balnearios y spas",IT
2021-02-07,19,"Piscinas, balnearios y spas",IT
2021-02-14,18,"Piscinas, balnearios y spas",IT
2021-02-21,19,"Piscinas, balnearios y spas",IT
2021-02-28,19,"Piscinas, balnearios y spas",IT
2021-03-07,19,"Piscinas, balnearios y spas",IT
2021-03-14,19,"Piscinas, balnearios y spas",IT
2021-03-21,20,"Piscinas, balnearios y spas",IT
2021-03-28,21,"Piscinas, balnearios y spas",IT
2021-04-04,21,"Piscinas, balnearios y spas",IT
2021-04-11,21,"Piscinas, balnearios y spas",IT
2021-04-18,22,"Piscinas, balnearios y spas",IT
2021-04-25,23,"Piscinas, balnearios y spas",IT
2021-05-02,24,"Piscinas, balnearios y spas",IT
2021-05-09,25,"Piscinas, balnearios y spas",IT
2021-05-16,26,"Piscinas, balnearios y spas",IT
2021-05-23,30,"Piscinas, balnearios y spas",IT
2021-05-30,49,"Piscinas, balnearios y spas",IT
2021-06-06,54,"Piscinas, balnearios y spas",IT
2021-06-13,78,"Piscinas, balnearios y spas",IT
2021-06-20,75,"Piscinas, balnearios y spas",IT
2021-06-27,76,"Piscinas, balnearios y spas",IT
2021-07-04,63,"Piscinas, balnearios y spas",IT
2021-07-11,51,"Piscinas, balnearios y spas",IT
2021-07-18,60,"Piscinas, balnearios y spas",IT
2021-07-25,52,"Piscinas, balnearios y spas",IT
2021-08-01,52,"Piscinas, balnearios y spas",IT
2021-08-08,71,"Piscinas, balnearios y spas",IT
2021-08-15,60,"Piscinas, balnearios y spas",IT
2021-08-22,38,"Piscinas, balnearios y spas",IT
2021-08-29,33,"Piscinas, balnearios y spas",IT
2021-09-05,31,"Piscinas, balnearios y spas",IT
2021-09-12,30,"Piscinas, balnearios y spas",IT
2021-09-19,27,"Piscinas, balnearios y spas",IT
2021-09-26,24,"Piscinas, balnearios y spas",IT
2021-10-03,23,"Piscinas, balnearios y spas",IT
2021-10-10,22,"Piscinas, balnearios y spas",IT
2021-10-17,22,"Piscinas, balnearios y spas",IT
2021-10-24,20,"Piscinas, balnearios y spas",IT
2021-10-31,23,"Piscinas, balnearios y spas",IT
2021-11-07,21,"Piscinas, balnearios y spas",IT
2021-11-14,20,"Piscinas, balnearios y spas",IT
2021-11-21,20,"Piscinas, balnearios y spas",IT
2021-11-28,18,"Piscinas, balnearios y spas",IT
2021-12-05,18,"Piscinas, balnearios y spas",IT
2021-12-12,16,"Piscinas, balnearios y spas",IT
2021-12-19,15,"Piscinas, balnearios y spas",IT
